The time spent in the parallel computing activating process is 0.000240s.
-----
No.1	 toolpath -517.894901	[r = -600.000000] is calculated within 0.028037s.
26	-0.420962	0.173259
27	-0.847142	0.137741
28	-1.273323	0.104181
29	-1.699503	0.072100
30	-2.125683	0.041589
31	-2.551863	0.012138
32	-2.978043	-0.016180
bisection interval found by 1-dim search: [-2.978043,-2.551863]
No.81	 toolpath 0.902000	[r = -2.730825] is calculated within 5.255213s.
-----
initial linear search begins: 
No.	x	f(x)
0	18.578718	1.219974
1	18.152527	1.148674
2	17.726336	1.080306
3	17.300145	1.017453
4	16.873955	0.960080
5	16.447764	0.908695
6	16.021573	0.863515
7	15.595382	0.823876
8	15.169191	0.788631
9	14.743000	0.757127
10	14.316809	0.728212
11	13.890618	0.701675
12	13.464428	0.676748
13	13.038237	0.652483
14	12.612046	0.628789
15	12.185855	0.604175
16	11.759664	0.577864
17	11.333473	0.548473
18	10.907282	0.515567
19	10.481092	0.479014
20	10.054901	0.439598
21	9.628710	0.397718
22	9.202519	0.354782
23	8.776328	0.312041
24	8.350137	0.270162
25	7.923946	0.230100
26	7.497756	0.229447
27	7.071565	0.191593
28	6.645374	0.155708
29	6.219183	0.121294
30	5.792992	0.088149
31	5.366801	0.056368
32	4.940610	0.025716
33	4.514419	-0.003732
bisection interval found by 1-dim search: [4.514419,4.940610]
No.82	 toolpath 8.198021	[r = 4.566861] is calculated within 5.868529s.
-----
{Index exceeds the number of array elements. Index must not exceed 82.

出错 <a href="matlab:matlab.internal.language.introspective.errorDocCallback('s4_optim_2D_aspheric_actual_tip_multi_iter', 'D:\Code\2021-11_ToolWaviness\upm_toolpath\src\s4_optim_2D_aspheric_actual_tip_multi_iter.m', 317)" style="font-weight:bold">s4_optim_2D_aspheric_actual_tip_multi_iter</a> (<a href="matlab: opentoline('D:\Code\2021-11_ToolWaviness\upm_toolpath\src\s4_optim_2D_aspheric_actual_tip_multi_iter.m',317,0)">第 317 行</a>)
prevUlimInd = size(curveULim{ind},2); % get the curveUlim use of the last pathpt
} 
opentoline('D:\Code\2021-11_ToolWaviness\upm_toolpath\src\s4_optim_2D_aspheric_actual_tip_multi_iter.m',317,0)
opentoline('D:\Code\2021-11_ToolWaviness\upm_toolpath\src\s4_optim_2D_aspheric_actual_tip_multi_iter.m',317,0)
opentoline('D:\Code\2021-11_ToolWaviness\upm_toolpath\src\s4_optim_2D_aspheric_actual_tip_multi_iter.m',317,0)
close all; save data.mat
diary of
