The time spent in the parallel computing activating process is 0.000477s.
-----
No.1	 toolpath -2118.237076	[r = -2200.000000] is calculated within 0.032668s.
14	-971.582331	0.467886
15	-972.123574	0.460218
16	-972.664816	0.454695
17	-973.206058	0.448546
18	-973.747301	0.438975
19	-974.288543	0.423495
20	-974.829785	0.399579
21	-975.371027	0.391751
22	-975.912270	0.354150
23	-976.453512	0.304086
24	-976.994754	0.243692
25	-977.535996	0.176174
26	-978.077239	0.103904
27	-978.618481	0.030141
28	-979.159723	-0.043170
bisection interval found by 1-dim search: [-979.159723,-978.618481]
No.127	 toolpath -945.770131	[r = -978.837832] is calculated within 6.736408s.
-----
initial linear search begins: 
No.	x	f(x)
0	-951.764813	1.455878
1	-952.306273	1.342709
2	-952.847733	1.233329
3	-953.389194	1.127977
4	-953.930654	1.028990
5	-954.472114	0.938343
6	-955.013575	0.855819
7	-955.555035	0.782213
8	-956.096496	0.717525
9	-956.637956	0.661723
10	-957.179416	0.615037
11	-957.720877	0.576921
12	-958.262337	0.547234
13	-958.803798	0.526022
14	-959.345258	0.512227
15	-959.886718	0.503303
16	-960.428179	0.496544
17	-960.969639	0.489183
18	-961.511100	0.478413
19	-962.052560	0.461617
20	-962.594020	0.436473
21	-963.135481	0.400827
22	-963.676941	0.352525
23	-964.218401	0.292986
24	-964.759862	0.225463
25	-965.301322	0.153003
26	-965.842783	0.078404
27	-966.384243	0.003625
28	-966.925703	-0.068947
bisection interval found by 1-dim search: [-966.925703,-966.384243]
No.128	 toolpath -933.748970	[r = -966.412268] is calculated within 6.517814s.
-----
initial linear search begins: 
No.	x	f(x)
0	-939.328310	1.519276
1	-939.869989	1.405768
2	-940.411668	1.294169
3	-940.953348	1.187513
4	-941.495027	1.087202
5	-942.036706	0.995229
6	-942.578385	0.911374
7	-943.120064	0.836442
8	-943.661743	0.770431
9	-944.203422	0.713306
10	-944.745102	0.665308
11	-945.286781	0.625632
12	-945.828460	0.594873
13	-946.370139	0.572355
14	-946.911818	0.557192
15	-947.453497	0.547073
16	-947.995177	0.539058
17	-948.536856	0.530401
18	-949.078535	0.518477
19	-949.620214	0.500482
20	-950.161893	0.474162
21	-950.703572	0.437363
22	-951.245251	0.387908
23	-951.786931	0.327199
24	-952.328610	0.258485
25	-952.870289	0.184816
26	-953.411968	0.108382
27	-953.953647	0.032353
28	-954.495326	-0.040891
bisection interval found by 1-dim search: [-954.495326,-953.953647]
No.129	 toolpath -921.527863	[r = -954.191161] is calculated within 6.515393s.
-----
initial linear search begins: 
No.	x	f(x)
0	-927.096585	1.581635
1	-927.638477	1.466884
2	-928.180368	1.354014
3	-928.722260	1.246074
4	-929.264151	1.144462
5	-929.806043	1.050487
6	-930.347934	0.966019
7	-930.889826	0.889780
8	-931.431717	0.822467
9	-931.973609	0.764042
10	-932.515500	0.714431
11	-933.057392	0.673774
12	-933.599283	0.641727
13	-934.141175	0.617924
14	-934.683066	0.601485
15	-935.224958	0.590057
16	-935.766849	0.580812
17	-936.308741	0.570995
18	-936.850632	0.557775
19	-937.392524	0.538709
20	-937.934415	0.511235
21	-938.476307	0.472979
22	-939.018199	0.422294
23	-939.560090	0.360860
24	-940.101982	0.290977
25	-940.643873	0.215518
26	-941.185765	0.138470
27	-941.727656	0.061210
28	-942.269548	-0.013872
bisection interval found by 1-dim search: [-942.269548,-941.727656]
No.130	 toolpath -909.500941	[r = -942.165297] is calculated within 6.430272s.
-----
initial linear search begins: 
No.	x	f(x)
0	-915.060409	1.555615
1	-915.602507	1.441281
2	-916.144605	1.330393
3	-916.686702	1.225277
4	-917.228800	1.128941
5	-917.770898	1.039949
6	-918.312996	0.960527
7	-918.855093	0.889467
8	-919.397191	0.827800
9	-919.939289	0.813568
10	-920.481387	0.763077
11	-921.023484	0.721148
12	-921.565582	0.687630
13	-922.107680	0.662620
14	-922.649778	0.644971
15	-923.191875	0.632407
16	-923.733973	0.621947
17	-924.276071	0.610858
18	-924.818169	0.596543
19	-925.360266	0.576158
20	-925.902364	0.547477
21	-926.444462	0.508009
22	-926.986560	0.456547
23	-927.528658	0.393480
24	-928.070755	0.322389
25	-928.612853	0.245717
26	-929.154951	0.167467
27	-929.697049	0.088999
28	-930.239146	0.012703
29	-930.781244	-0.058583
bisection interval found by 1-dim search: [-930.781244,-930.239146]
No.131	 toolpath -897.669551	[r = -930.332849] is calculated within 6.541661s.
-----
initial linear search begins: 
No.	x	f(x)
0	-903.217946	1.615978
1	-903.760244	1.500426
2	-904.302542	1.388296
3	-904.844840	1.282736
4	-905.387138	1.184320
5	-905.929436	1.094709
6	-906.471734	1.013370
7	-907.014032	0.941543
8	-907.556330	0.878119
9	-908.098628	0.823959
10	-908.640926	0.778459
11	-909.183224	0.741700
12	-909.725523	0.713312
13	-910.267821	0.692686
14	-910.810119	0.677802
15	-911.352417	0.665902
16	-911.894715	0.654013
17	-912.437013	0.639501
18	-912.979311	0.619681
19	-913.521609	0.592220
20	-914.063907	0.554608
21	-914.606205	0.505015
22	-915.148503	0.443060
23	-915.690801	0.372764
24	-916.233099	0.296180
25	-916.775397	0.216710
26	-917.317695	0.136366
27	-917.859993	0.058231
28	-918.402291	-0.015456
bisection interval found by 1-dim search: [-918.402291,-917.859993]
No.132	 toolpath -886.027286	[r = -918.284193] is calculated within 6.722553s.
-----
initial linear search begins: 
No.	x	f(x)
0	-891.159226	1.677418
1	-891.701726	1.560627
2	-892.244225	1.447233
3	-892.786724	1.339572
4	-893.329224	1.240692
5	-893.871723	1.149127
6	-894.414222	1.067161
7	-894.956722	0.993545
8	-895.499221	0.929345
9	-896.041720	0.873541
10	-896.584220	0.827130
11	-897.126719	0.789098
12	-897.669218	0.759441
13	-898.211718	0.737551
14	-898.754217	0.721426
15	-899.296716	0.708231
16	-899.839216	0.695222
17	-900.381715	0.679528
18	-900.924214	0.658548
19	-901.466714	0.629710
20	-902.009213	0.590889
21	-902.551712	0.540089
22	-903.094212	0.477434
23	-903.636711	0.405420
24	-904.179210	0.327626
25	-904.721710	0.246948
26	-905.264209	0.165390
27	-905.806708	0.086045
28	-906.349208	0.011153
29	-906.891707	-0.057811
bisection interval found by 1-dim search: [-906.891707,-906.349208]
No.133	 toolpath -874.175477	[r = -906.432384] is calculated within 6.453627s.
-----
initial linear search begins: 
No.	x	f(x)
0	-879.297649	1.738854
1	-879.840343	1.619848
2	-880.383038	1.505212
3	-880.925733	1.396288
4	-881.468427	1.296146
5	-882.011122	1.203305
6	-882.553817	1.120076
7	-883.096511	1.045191
8	-883.639206	0.979734
9	-884.181901	0.922665
10	-884.724596	0.874695
11	-885.267290	0.835475
12	-885.809985	0.804629
13	-886.352680	0.781681
14	-886.895374	0.764336
15	-887.438069	0.749939
16	-887.980764	0.735653
17	-888.523459	0.718901
18	-889.066153	0.696779
19	-889.608848	0.666817
20	-890.151543	0.626893
21	-890.694237	0.575009
22	-891.236932	0.510733
23	-891.779627	0.438114
24	-892.322322	0.359173
25	-892.865016	0.276677
26	-893.407711	0.194582
27	-893.950406	0.114031
28	-894.493100	0.037315
29	-895.035795	-0.032839
bisection interval found by 1-dim search: [-895.035795,-894.493100]
No.134	 toolpath -862.518671	[r = -894.776637] is calculated within 6.825781s.
-----
initial linear search begins: 
No.	x	f(x)
0	-867.632422	1.797306
1	-868.175307	1.678098
2	-868.718191	1.562240
3	-869.261075	1.452073
4	-869.803959	1.349924
5	-870.346844	1.256592
6	-870.889728	1.171515
7	-871.432612	1.095987
8	-871.975497	1.028837
9	-872.518381	0.970978
10	-873.061265	0.921771
11	-873.604149	0.881318
12	-874.147034	0.849243
13	-874.689918	0.824938
14	-875.232802	0.806423
15	-875.775687	0.790857
16	-876.318571	0.775509
17	-876.861455	0.757484
18	-877.404340	0.734192
19	-877.947224	0.703058
20	-878.490108	0.661966
21	-879.032992	0.608916
22	-879.575877	0.543466
23	-880.118761	0.469685
24	-880.661645	0.389574
25	-881.204530	0.306565
26	-881.747414	0.222644
27	-882.290298	0.140924
28	-882.833183	0.063033
29	-883.376067	-0.008289
bisection interval found by 1-dim search: [-883.376067,-882.833183]
No.135	 toolpath -851.053951	[r = -883.310857] is calculated within 6.506928s.
-----
initial linear search begins: 
No.	x	f(x)
0	-856.157440	1.764434
1	-856.700508	1.646807
2	-857.243577	1.533318
3	-857.786645	1.506951
4	-858.329713	1.403569
5	-858.872782	1.309010
6	-859.415850	1.222700
7	-859.958918	1.145953
8	-860.501987	1.077577
9	-861.045055	1.018501
10	-861.588123	0.968075
11	-862.131192	0.926410
12	-862.674260	0.893125
13	-863.217328	0.867617
14	-863.760397	0.847921
15	-864.303465	0.831194
16	-864.846534	0.814710
17	-865.389602	0.795565
18	-865.932670	0.771171
19	-866.475739	0.738952
20	-867.018807	0.696798
21	-867.561875	0.642703
22	-868.104944	0.576188
23	-868.648012	0.501328
24	-869.191080	0.419463
25	-869.734149	0.335307
26	-870.277217	0.250233
27	-870.820285	0.167364
28	-871.363354	0.088943
29	-871.906422	0.016419
30	-872.449490	-0.048193
bisection interval found by 1-dim search: [-872.449490,-871.906422]
No.136	 toolpath -839.777328	[r = -872.035295] is calculated within 6.517227s.
-----
initial linear search begins: 
No.	x	f(x)
0	-844.872947	1.821935
1	-845.416194	1.703135
2	-845.959441	1.588444
3	-846.502688	1.482130
4	-847.045935	1.383783
5	-847.589182	1.294378
6	-848.132428	1.213924
7	-848.675675	1.142393
8	-849.218922	1.079718
9	-849.762169	1.025792
10	-850.305416	0.980752
11	-850.848663	0.944218
12	-851.391910	0.915891
13	-851.935157	0.893836
14	-852.478404	0.875462
15	-853.021651	0.857921
16	-853.564898	0.838514
17	-854.108145	0.814526
18	-854.651392	0.783363
19	-855.194639	0.742548
20	-855.737886	0.690591
21	-856.281133	0.625898
22	-856.824380	0.550903
23	-857.367627	0.469948
24	-857.910874	0.449502
25	-858.454121	0.363561
26	-858.997368	0.278038
27	-859.540615	0.193356
28	-860.083862	0.113811
29	-860.627109	0.040157
30	-861.170355	-0.025589
bisection interval found by 1-dim search: [-861.170355,-860.627109]
No.137	 toolpath -828.691164	[r = -860.948070] is calculated within 6.505975s.
-----
initial linear search begins: 
No.	x	f(x)
0	-833.777055	1.878478
1	-834.320475	1.758526
2	-834.863896	1.642652
3	-835.407316	1.535150
4	-835.950736	1.435608
5	-836.494157	1.345014
6	-837.037577	1.263374
7	-837.580997	1.190659
8	-838.124417	1.126802
9	-838.667838	1.071692
10	-839.211258	1.025475
11	-839.754678	0.987768
12	-840.298099	0.958279
13	-840.841519	0.935077
14	-841.384939	0.915576
15	-841.928359	0.896926
16	-842.471780	0.876433
17	-843.015200	0.851380
18	-843.558620	0.819171
19	-844.102041	0.777323
20	-844.645461	0.723918
21	-845.188881	0.658114
22	-845.732302	0.582612
23	-846.275722	0.500599
24	-846.819142	0.414322
25	-847.362562	0.327136
26	-847.905983	0.240863
27	-848.449403	0.158520
28	-848.992823	0.081604
29	-849.536244	0.012738
30	-850.079664	-0.046358
bisection interval found by 1-dim search: [-850.079664,-849.536244]
No.138	 toolpath -817.798669	[r = -849.646095] is calculated within 6.563149s.
-----
initial linear search begins: 
No.	x	f(x)
0	-822.466363	1.936093
1	-823.009957	1.814969
2	-823.553552	1.697890
3	-824.097146	1.589179
4	-824.640741	1.488422
5	-825.184336	1.396616
6	-825.727930	1.313769
7	-826.271525	1.239340
8	-826.815120	1.174351
9	-827.358714	1.118475
10	-827.902309	1.071059
11	-828.445904	1.032157
12	-828.989498	1.001300
13	-829.533093	0.977115
14	-830.076688	0.956465
15	-830.620282	0.936686
16	-831.163877	0.915086
17	-831.707472	0.888740
18	-832.251066	0.855399
19	-832.794661	0.812768
20	-833.338256	0.758330
21	-833.881850	0.691489
22	-834.425445	0.614311
23	-834.969040	0.531171
24	-835.512634	0.443761
25	-836.056229	0.355445
26	-836.599824	0.268036
27	-837.143418	0.184560
28	-837.687013	0.106507
29	-838.230607	0.036510
30	-838.774202	-0.023713
bisection interval found by 1-dim search: [-838.774202,-838.230607]
No.139	 toolpath -806.701162	[r = -838.548589] is calculated within 6.517879s.
-----
initial linear search begins: 
No.	x	f(x)
0	-811.360411	1.992673
1	-811.904175	1.870397
2	-812.447938	1.752135
3	-812.991702	1.642237
4	-813.535465	1.540285
5	-814.079229	1.447289
6	-814.622992	1.362662
7	-815.166756	1.287634
8	-815.710520	1.221462
9	-816.254283	1.164411
10	-816.798047	1.115817
11	-817.341810	1.075742
12	-817.885574	1.043715
13	-818.429337	1.018231
14	-818.973101	0.996471
15	-819.516864	0.975724
16	-820.060628	0.952868
17	-820.604392	0.925620
18	-821.148155	0.891231
19	-821.691919	0.847216
20	-822.235682	0.791667
21	-822.779446	0.723716
22	-823.323209	0.646047
23	-823.866973	0.561175
24	-824.410737	0.472652
25	-824.954500	0.383227
26	-825.498264	0.294704
27	-826.042027	0.210117
28	-826.585791	0.131573
29	-827.129554	0.060400
30	-827.673318	-0.001487
bisection interval found by 1-dim search: [-827.673318,-827.129554]
No.140	 toolpath -795.810491	[r = -827.656856] is calculated within 6.595529s.
-----
initial linear search begins: 
No.	x	f(x)
0	-800.460500	2.049252
1	-801.004427	1.924805
2	-801.548354	1.806308
3	-802.092281	1.694317
4	-802.636208	1.591192
5	-803.180136	1.497027
6	-803.724063	1.411828
7	-804.267990	1.335035
8	-804.811917	1.267701
9	-805.355844	1.209496
10	-805.899771	1.159746
11	-806.443698	1.118519
12	-806.987625	1.085342
13	-807.531553	1.058732
14	-808.075480	1.035865
15	-808.619407	1.014038
16	-809.163334	0.990109
17	-809.707261	0.961817
18	-810.251188	0.926402
19	-810.795115	0.881376
20	-811.339042	0.824836
21	-811.882970	0.755891
22	-812.426897	0.677206
23	-812.970824	0.591291
24	-813.514751	0.501707
25	-814.058678	0.411202
26	-814.602605	0.321575
27	-815.146532	0.235870
28	-815.690460	0.155560
29	-816.234387	0.083297
30	-816.778314	0.020317
31	-817.322241	-0.032145
bisection interval found by 1-dim search: [-817.322241,-816.778314]
No.141	 toolpath -785.132204	[r = -816.978568] is calculated within 7.273083s.
-----
initial linear search begins: 
No.	x	f(x)
0	-789.774300	2.008218
1	-790.318385	1.886698
2	-790.862471	1.772015
3	-791.406556	1.665185
4	-791.950641	1.568101
5	-792.494727	1.479275
6	-793.038812	1.399468
7	-793.582897	1.328613
8	-794.126983	1.267009
9	-794.671068	1.214303
10	-795.215154	1.169840
11	-795.759239	1.133607
12	-796.303324	1.104546
13	-796.847410	1.098441
14	-797.391495	1.074489
15	-797.935580	1.051442
16	-798.479666	1.026624
17	-799.023751	0.997309
18	-799.567836	0.960890
19	-800.111922	0.914876
20	-800.656007	0.857367
21	-801.200093	0.787450
22	-801.744178	0.707130
23	-802.288263	0.620836
24	-802.832349	0.530212
25	-803.376434	0.437921
26	-803.920519	0.347222
27	-804.464605	0.260450
28	-805.008690	0.179710
29	-805.552776	0.105738
30	-806.096861	0.042183
31	-806.640946	-0.011841
bisection interval found by 1-dim search: [-806.640946,-806.096861]
No.142	 toolpath -774.665468	[r = -806.512895] is calculated within 6.970426s.
-----
initial linear search begins: 
No.	x	f(x)
0	-779.300974	2.061591
1	-779.845213	1.938964
2	-780.389451	1.823155
3	-780.933689	1.715189
4	-781.477928	1.616982
5	-782.022166	1.527029
6	-782.566405	1.446099
7	-783.110643	1.374121
8	-783.654881	1.311402
9	-784.199120	1.257237
10	-784.743358	1.211724
11	-785.287597	1.174671
12	-785.831835	1.144520
13	-786.376074	1.118829
14	-786.920312	1.094736
15	-787.464550	1.069563
16	-788.008789	1.040341
17	-788.553027	1.004838
18	-789.097266	0.960360
19	-789.641504	0.904518
20	-790.185742	0.836067
21	-790.729981	0.756978
22	-791.274219	0.670534
23	-791.818458	0.579767
24	-792.362696	0.486719
25	-792.906935	0.394677
26	-793.451173	0.305296
27	-793.995411	0.221503
28	-794.539650	0.145268
29	-795.083888	0.077820
30	-795.628127	0.020475
31	-796.172365	-0.027655
bisection interval found by 1-dim search: [-796.172365,-795.628127]
No.143	 toolpath -764.414047	[r = -795.845503] is calculated within 6.875426s.
-----
initial linear search begins: 
No.	x	f(x)
0	-768.625886	1.121100
1	-769.170278	1.992207
2	-769.714671	1.875252
3	-770.259063	1.766131
4	-770.803455	1.666783
5	-771.347848	1.575683
6	-771.892240	1.493608
7	-772.436632	1.420488
8	-772.981025	1.356635
9	-773.525417	1.301334
10	-774.069809	1.254986
11	-774.614202	1.216516
12	-775.158594	1.185255
13	-775.702986	1.158477
14	-776.247379	1.133314
15	-776.791771	1.107096
16	-777.336163	1.076844
17	-777.880556	1.040336
18	-778.424948	0.994870
19	-778.969341	0.938053
20	-779.513733	0.868634
21	-780.058125	0.788554
22	-780.602518	0.701101
23	-781.146910	0.609305
24	-781.691302	0.515203
25	-782.235695	0.421349
26	-782.780087	0.331614
27	-783.324479	0.246712
28	-783.868872	0.168741
29	-784.413264	0.100227
30	-784.957656	0.041814
31	-785.502049	-0.007001
bisection interval found by 1-dim search: [-785.502049,-784.957656]
No.144	 toolpath -753.986063	[r = -785.417519] is calculated within 6.884731s.
-----
initial linear search begins: 
No.	x	f(x)
0	-758.190479	1.173234
1	-758.735020	1.144375
2	-759.279561	1.110962
3	-759.824102	1.070382
4	-760.368643	1.020140
5	-760.913183	0.958360
6	-761.457724	0.884193
7	-762.002265	0.799669
8	-762.546806	0.708552
9	-763.091347	0.613839
10	-763.635887	0.518280
11	-764.180428	0.423634
12	-764.724969	0.332983
13	-765.269510	0.247760
14	-765.814050	0.170656
15	-766.358591	0.102866
16	-766.903132	0.045609
17	-767.447673	-0.003299
bisection interval found by 1-dim search: [-767.447673,-766.903132]
No.145	 toolpath -743.749973	[r = -767.407789] is calculated within 5.860446s.
-----
initial linear search begins: 
No.	x	f(x)
0	-740.168166	1.241018
1	-740.712959	1.207234
2	-741.257751	1.166645
3	-741.802544	1.117290
4	-742.347336	1.057005
5	-742.892128	0.983720
6	-743.436921	0.899825
7	-743.981713	0.807883
8	-744.526506	0.712339
9	-745.071298	0.614532
10	-745.616091	0.517783
11	-746.160883	0.494600
12	-746.705676	0.401390
13	-747.250468	0.315050
14	-747.795261	0.235463
15	-748.340053	0.166410
16	-748.884846	0.106820
17	-749.429638	0.056502
18	-749.974431	0.013225
19	-750.519223	-0.024163
bisection interval found by 1-dim search: [-750.519223,-749.974431]
No.146	 toolpath -726.495907	[r = -750.154787] is calculated within 6.238447s.
-----
initial linear search begins: 
No.	x	f(x)
0	-722.903387	1.327653
1	-723.448415	1.291963
2	-723.993443	1.249704
3	-724.538471	1.198706
4	-725.083499	1.136801
5	-725.628527	1.061892
6	-726.173555	0.976353
7	-726.718583	0.882734
8	-727.263611	0.784737
9	-727.808639	0.685206
10	-728.353667	0.586738
11	-728.898695	0.490941
12	-729.443723	0.400790
13	-729.988751	0.317603
14	-730.533779	0.243943
15	-731.078807	0.180377
16	-731.623835	0.126417
17	-732.168863	0.079399
18	-732.713891	0.039285
19	-733.258919	0.003821
20	-733.803947	-0.028023
bisection interval found by 1-dim search: [-733.803947,-733.258919]
No.147	 toolpath -710.076372	[r = -733.322257] is calculated within 6.339395s.
-----
initial linear search begins: 
No.	x	f(x)
0	-706.059632	1.411939
1	-706.604884	1.374604
2	-707.150137	1.331058
3	-707.695389	1.278538
4	-708.240642	1.214639
5	-708.785894	1.138149
6	-709.331147	1.051010
7	-709.876399	0.955759
8	-710.421652	0.856113
9	-710.966904	0.754915
10	-711.512157	0.654767
11	-712.057409	0.557261
12	-712.602662	0.465391
13	-713.147914	0.380458
14	-713.693167	0.305045
15	-714.238419	0.239715
16	-714.783672	0.183575
17	-715.328924	0.135247
18	-715.874177	0.093081
19	-716.419429	0.055934
20	-716.964682	0.022668
21	-717.509934	-0.008111
bisection interval found by 1-dim search: [-717.509934,-716.964682]
No.148	 toolpath -694.116554	[r = -717.361374] is calculated within 6.456582s.
-----
initial linear search begins: 
No.	x	f(x)
0	-690.088343	1.492097
1	-690.633804	1.453245
2	-691.179264	1.407880
3	-691.724725	1.353849
4	-692.270186	1.288450
5	-692.815646	1.210468
6	-693.361107	1.121817
7	-693.906568	1.025786
8	-694.452028	0.924614
9	-694.997489	0.821855
10	-695.542949	0.719302
11	-696.088410	0.620178
12	-696.633871	0.526676
13	-697.179331	0.440088
14	-697.724792	0.363008
15	-698.270252	0.296005
16	-698.815713	0.238200
17	-699.361174	0.188223
18	-699.906634	0.144413
19	-700.452095	0.105634
20	-700.997556	0.070467
21	-701.543016	0.038096
22	-702.088477	0.007099
23	-702.633937	-0.023951
bisection interval found by 1-dim search: [-702.633937,-702.088477]
